TeamID,quality,Season
0,1.687538997430238e-14,2003
1102,10.160583256658391,2003
1103,3.540852940425605,2003
1104,20.14128878897628,2003
1105,-4.0813860165945375,2003
1106,0.5629979585091927,2003
1110,8.096667407768209,2003
1111,7.231029046515072,2003
1112,27.70762463660431,2003
1113,19.701428749488663,2003
1114,4.20140150199517,2003
1115,-14.42495826252243,2003
1116,12.652243293815948,2003
1120,19.090963604620402,2003
1122,6.989332406865252,2003
1123,3.6663941984130926,2003
1124,14.611558131890533,2003
1127,4.852075182567239,2003
1128,3.652895867523478,2003
1129,5.991796094393162,2003
1130,16.761689176930005,2003
1131,10.528794654251218,2003
1133,5.811371409875454,2003
1139,14.531813724810624,2003
1140,20.194469762670828,2003
1141,10.679633878464514,2003
1143,16.06683912749405,2003
1149,0.349537555865006,2003
1150,11.958824252574379,2003
1151,8.701004226900968,2003
1152,-6.0607829320696505,2003
1153,18.984756687780962,2003
1155,15.206093957798196,2003
1157,-1.2093531883460424,2003
1158,10.174510195653138,2003
1160,20.663969057297074,2003
1161,12.175119889207437,2003
1163,21.7864273707894,2003
1164,1.3728601747736584,2003
1166,20.66419919872509,2003
1169,4.466853681932567,2003
1172,9.126037898969168,2003
1173,17.13906602059746,2003
1174,5.742596147069388,2003
1175,3.4519962840827887,2003
1177,14.762096664003971,2003
1178,12.129771788700776,2003
1179,0.08471075482510315,2003
1180,8.784628306456913,2003
1181,28.1768746328001,2003
1183,4.907146413241229,2003
1185,1.110004246176722,2003
1187,8.560801258854493,2003
1189,-2.9352667861301582,2003
1190,7.442767096575556,2003
1191,3.2578974922358297,2003
1192,0.2971792778932574,2003
1193,6.9995040593464,2003
1196,26.83217952386085,2003
1199,18.512220950252267,2003
1201,12.32683279180017,2003
1202,1.5998400581587406,2003
1203,9.22683466018199,2003
1204,2.621812022717549,2003
1206,9.495974059984022,2003
1208,24.172935551566727,2003
1210,20.522572201534643,2003
1211,18.152893763626235,2003
1212,-7.477062920931144,2003
1216,5.055904904408956,2003
1217,2.6283903917046665,2003
1218,11.03510113710257,2003
1221,14.140995741888618,2003
1225,1.5914791668588253,2003
1227,12.128398674694491,2003
1228,28.228179114955882,2003
1231,19.936260479113958,2003
1233,7.291687655653821,2003
1234,16.431838922331185,2003
1235,18.399424135951378,2003
1236,-3.4002311719296365,2003
1237,5.879499506314942,2003
1238,-2.280735495942508,2003
1239,-0.08674626197466484,2003
1242,32.02656360358102,2003
1243,17.769677902394893,2003
1245,8.463763219802797,2003
1246,30.160864419887996,2003
1251,-3.1111600099767887,2003
1254,-3.5382988626467675,2003
1256,5.994146054265423,2003
1257,26.287208374240958,2003
1258,3.6365569544636624,2003
1260,6.952199048160808,2003
1261,24.106024455691387,2003
1264,12.797569388272645,2003
1265,1.8026146366294598,2003
1266,22.8724476737202,2003
1268,29.733803954191686,2003
1269,4.002995236225242,2003
1272,19.004846186430495,2003
1273,8.271335677219415,2003
1274,13.1642546635412,2003
